Human gene name	Gene name
	Gm37330
CHIA	Chia1
ZFP28	Zfp28
BMP10	Bmp10
	Gm56182
STRIP2	Strip2
ATP5MC3	Atp5mc3
	Gm28996
	Mir2136
	Gm25904
SWSAP1	Swsap1
EPOR	Epor
	Gm50222
CRYAA	Cryaa
B4GAT1	B4gat1
	Gm50388
BRMS1	Brms1
	Gm6344
ZNF346	Zfp346
	Gm13668
	A630050E04Rik
	Gm28640
PAFAH1B2	Pafah1b2
	Gm13667
	4930441J16Rik
	Gm45591
SMIM17	Smim17
RPN2	Rpn2
	Gm50225
	Gm49999
SIK1	Sik1
	Gm36970
MMP11	Mmp11
	4930474B08Rik
	Gm37224
	Gm37845
SMIM39	Smim39
	Gm38336
	Gm16306
	Gm16307
	Gm20715
PLEKHA6	Plekha6
RIN1	Rin1
	Or2bd2
PTX3	Ptx3
	Olfr1345-ps1
	Or6z3
IL2RB	Il2rb
	Gm55882
	Gm50014
	Or6z5
	Gm17952
	Gm6555
MAP2K4	Map2k4
	Gm38356
	Gm21986
PLD1	Pld1
THAP7	Thap7
	Or6z7
NLGN3	Nlgn3
SERPINH1	Serpinh1
	Gm50000
	2310015A16Rik
HSF2BP	Hsf2bp
	Slc5a4b
CD248	Cd248
TMEM151A	Tmem151a
CPNE4	Cpne4
	Gm49785
	Gm46658
YEATS2	Yeats2
SSTR3	Sstr3
	Gm17572
YIF1A	Yif1a
MIR744	Mir744
	Gm55899
	Gm46415
RRP1B	Rrp1b
KSR1	Ksr1
FGFR4	Fgfr4
	Gm56679
SLFNL1	Slfnl1
GJB1	Gjb1
	Gm6723
RAC2	Rac2
	Gm19217
SLC5A4	Slc5a4a
CTPS1	Ctps1
ZMYM3	Zmym3
	Or6z6
KCTD17	Kctd17
	Gm2628
	Gm56173
GDPD5	Gdpd5
PRMT2	Prmt2
NSD1	Nsd1
GHRH	Ghrh
CNIH2	Cnih2
NOTCH3	Notch3
MANBAL	Manbal
DNAJC6	Dnajc6
RAB1B	Rab1b
LNPK	Lnpk
	Gm55859
RGL3	Rgl3
	Gm13724
	Gm24536
	Gm13725
	Gm55811
KLC2	Klc2
ARHGAP25	Arhgap25
	Gm28020
	Gm49459
	Gm50127
	Gm49460
	Gm3150
EPHX3	Ephx3
CHRAC1	Chrac1
KLHL35	Klhl35
COL23A1	Col23a1
	Gm4755
SDC1	Sdc1
TRAPPC9	Trappc9
	Or10am5
	Gm47816
RAB24	Rab24
	Gm7587
BRD4	Brd4
RPS3	Rps3
	9930038B18Rik
	Gm11201
MATN3	Matn3
	Gm11200
FIRRM	Firrm
ZNF18	Zkscan6
	Mir678
S100B	S100b
PRELID1	Prelid1
ODAD3	Odad3
DIP2A	Dip2a
	Gm42462
WDR35	Wdr35
	Gm43182
	Gm43181
	Gm42555
MXD3	Mxd3
BST1	Bst1
SNORA71	Gm24031
	Gm2178
	Gm18215
	Gm7565
DLG5	Dlg5
WSB1	Wsb1
SNORD15B	Snord15b
SNORD15A	Snord15a
	Gm56176
	Gm47019
PRL	Prl5a1
PUS7	Pus7
	Gm10817
	Gm56644
SLC22A6	Slc22a6
PLEKHA7	Plekha7
	Rps18-ps5
	Gm47172
	Gm40841
	Gm2379
	Gm41030
	Gm48090
	Gm5086
	9830166K06Rik
CHRM1	Chrm1
	Gm48070
	5330416C01Rik
MRPL3	Mrpl3
	4930445N08Rik
	Mrpl23-ps1
	Rps18-ps4
	Gm22975
	Gm13672
	Rps18-ps6
EVX2	Evx2
	Gm43516
	Gm42196
	Gm37098
	Gm47577
	Gm54900
	Gm41031
CHIA	Chil3
	Gm34388
SLC3A2	Slc3a2
	Eif1-ps2
SPATA31C2	Spata31
SPATA31A6	Spata31
SPATA31A3	Spata31
SPATA31A1	Spata31
SPATA31A7	Spata31
SPATA31C1	Spata31
SPATA31A5	Spata31
HOXD13	Hoxd13
HOXD12	Hoxd12
	Gm44787
	Gm4811
DNAH9	Dnah9
	Gm6888
SPATA31D1	Spata31d1c
SPATA31D4	Spata31d1c
SPATA31D3	Spata31d1c
AMBRA1	Ambra1
	Prss47
	Gm44198
SLC6A11	Slc6a11
MFSD14B	Mfsd14b
	Gm4432
AKAP8	Akap8
	Gm43709
SHOX2	Shox2
HRH1	Hrh1
FAM168B	Fam168b
NRF1	Nrf1
	Gm38077
	Gm47106
	Gm47103
SMARCC1	Smarcc1
	Gm3785
OR14A16	Or14p1
OR9H1P	Or9s18
	Gm12296
	Gm24130
SHISA6	Shisa6
NLRP4	Nlrp4f
	Gm10241
	Gm55970
MAP6D1	Map6d1
CHIA	Chil4
LEPROT	Leprot
	Gm12297
	Snhg1
MCRIP1	Mcrip1
	Gm49566
PARL	Parl
MMAB	Mmab
	Gm18503
NONO	Nono
PPP1R27	Ppp1r27
COCH	Coch
IFFO2	Iffo2
P4HB	P4hb
	Gm6522
	Gm43212
CHIA	Chil6
	Gm49098
	Gm17105
	Gm52995
	Gm16240
	Gm19034
	Gm56724
FTCD	Ftcd
	Gm53003
	Gm18276
	Gm53004
	Gm47774
ADAM15	Adam15
	Gm41109
	Gm53005
	Gm47814
POLR3A	Polr3a
	Gm47249
	Gm36445
STRN3	Strn3
AKAP8L	Akap8l
	Gm47250
	Gm47251
	Gm10775
	Gm47254
	Cyp2ab1
	Gm56590
ZNF274	Zfp369
LAMB3	Lamb3
	Gm21969
	Peg13
HOXC13	Hoxc13
COL6A2	Col6a2
ALDH4A1	Aldh4a1
HOXC12	Hoxc12
CD38	Cd38
	Gm55341
	Gm55342
	Gm55343
	Gm55344
HOXC11	Hoxc11
	Gm47258
HOXC10	Hoxc10
	Gm3800
	Gm47263
	Gm47264
	Gm48250
ABCC5	Abcc5
	Gm22960
	Gm48325
	2010001K21Rik
HOXC5	Hoxc5
	Gm11203
	Gm11204
ARHGDIA	Arhgdia
	Mir7020
TAS1R2	Tas1r2
MIR196A2	Mir196a-2
HOXC9	Hoxc9
	Gm16014
	Gm54594
	Gm54594
	Gm54594
	Gm54594
	Gm54594
	Gm5790
	Gm16015
NHLRC1	Nhlrc1
PPIH	Ppihl
TPMT	Tpmt
	Gm7882
HOXC8	Hoxc8
ITGB1BP2	Itgb1bp2
	Gm5292
	Gm43183
	Gm43184
	Rps24
FGFBP1	Fgfbp1
AP4S1	Ap4s1
NFYC	Nfyc
HOXC6	Hoxc6
RINT1	Rint1
	Gm3807
ALYREF	Alyref
RNU6-1237P	Gm22663
	Mir615
	Hotair
HECTD1	Hectd1
	Gm6610
	Gm39556
	Gm14843
	Gm29126
	Gm6184
	Gm56687
LY6E	Ly6e
	
	Gm17267
SLC35A2	Slc35a2
ANAPC11	Anapc11
SNORD25	Gm25855
SNORD26	Gm25894
SNORD27	Gm24452
SNORD28B	Gm24453
SNORA108	Gm24453
SNORD29	Gm22744
SNORD30	Gm22680
SNORD31B	Gm23246
SNORD22	Snord22
WDR74	Wdr74
NPB	Npb
	Or11g2
	Gm20614
	Gm54778
	Gm37127
	Gm56603
	Gm20615
PLEKHB2	Plekhb2
UTP6	Utp6
EIF2B5	Eif2b5
OR11H6	Or11h6
	Gm45192
OR11H7	Or11h7
	Gm18762
OR11H4	Or11h4b
OR11H7	Or11h23
	Gm24316
	Gm18807
OR11H4	Or11h4
KDM1B	Kdm1b
TTC5	Ttc5
TEX54	Tex54
WIZ	Wiz
STX5	Stx5a
	Gm19309
	Gm34894
HEATR5A	Heatr5a
MIR30C1	Mir30c-1
	Mir30e
	Mir30f
	Gm55973
PAX7	Pax7
	Gm35608
LY6S	Ly6i
COL6A1	Col6a1
	Gm16618
	Gm43054
	Gm19430
	4933427G23Rik
	Gm37670
DVL3	Dvl3
	Gm8009
	Gm38027
	Gm55895
	Gm10916
	Gm25096
	Gm55896
	Gm37068
	Gm48938
CCNB1IP1	Ccnb1ip1
	Gm22054
TOMM7	Tomm7
RNU6-878P	Gm25634
	Gm28415
HSD11B1	Hsd11b1
	Gm8000
SNORD93	Snord93
	Rpph1
	Gm37042
PARP2	Parp2
LY6S	Ly6a
MVK	Mvk
	Gm1667
	Gm13028
	4933427I22Rik
KLHDC7A	Klhdc7a
	Mir2139
IGSF21	Igsf21
PQBP1	Pqbp1
DEK	Dek
PCYT2	Pcyt2
	Gm13027
	Gm13029
	Gm28068
	Gm28069
	Gm9867
HOXD11	Hoxd11
	Gm13016
LY6S	Ly6c1
	Gm13017
	Gm13021
	Gm13026
	Gm50453
	Gm28309
RIMS3	Rims3
HOXD10	Hoxd10
	Gm14396
AP2M1	Ap2m1
TEP1	Tep1
	Gm28793
HOXD9	Hoxd9
	Gm48276
PCBP3	Pcbp3
	Gm56188
	Hoxd3os1
	1110002O04Rik
	Gm38118
	Gm8022
HOXD8	Hoxd8
	Gm37146
G0S2	G0s2
	Gm37691
	4930535G08Rik
HOXD3	Hoxd3
	Gm38049
	Gm37650
HS6ST1	Hs6st1
	Gm12871
	1700026N04Rik
RNU6-92P	Gm24678
EXO5	Exo5
	A930002C04Rik
	Gm5960
	Gm37335
DTD2	Dtd2
	Gm28502
	Gm48581
CAMK1G	Camk1g
RNU1-64P	Gm54446
	Gm56691
TMEM170B	Tmem170b
	Gm56692
	Gm56693
	Gm56694
	Snhg18
	Gm56696
ZFP69	Zfp69
	Gm56697
	Gm49312
	Gm5082
	Gm56699
	Gm47399
	Gm38563
GPR33	Gpr33
SRC	Src
ADTRP	Adtrp
	Gm56700
	Gm56701
	Gm32220
	Gm49066
	Gm10465
	Gm33049
	Gm6218
	Gm28876
SPTSSA	Sptssa
	Gm56703
PCSK1N	Pcsk1n
	Gm49494
SMAP2	Smap2
	Gm34316
	Gm26684
	Mir1892
	Gm40884
ERAS	Eras
	Gm54375
	Gm49539
	Gm9534
EAPP	Eapp
	Gm56706
	AU022793
SUZ12	Suz12
HYCC1	Hycc1
	Gm56707
HDAC6	Hdac6
	Gm56708
	8430426J06Rik
	Gm55904
RASAL3	Rasal3
	Gm56709
	Gm33301
	Gm56710
	Gm56711
	Gm56712
	Gm5468
	Gm35721
	Lncppara
	Gm37782
	Gm3137
	Gm37942
	Gm10787
	Gm38022
	Gm38322
	Mir205hg
SLC19A1	Slc19a1
	Mir7015
COL9A2	Col9a2
MIR205	Mir205
	Gm21362
	Gm10830
	4930503O07Rik
F5	F5
	Gm38144
	Gm56714
	Gm6961
	1700061E18Rik
	Gm56715
	Gm28564
	Gm26760
	Gm37698
	Gm10790
	Gm36262
BAZ1A	Baz1a
SNORA17B	Gm23377
	Gm23377
	Gm23377
	Gm56716
	Gm56717
SIK3	Sik3
	Gm56719
	Gm30085
RNU6-82P	Gm22157
OMD	Omd
	Gm32618
ABCF3	Abcf3
OGN	Ogn
	Gm56722
	Gm56723
	4930556M19Rik
ZMPSTE24	Zmpste24
NOL8	Nol8
	Gm16588
SLC19A2	Slc19a2
KLHL33	Klhl33
CRLF3	Crlf3
OSGEP	Osgep
	Gm6745
	Gm18038
KLHL7	Klhl7
PSMA6	Psma6
	Gm55974
	Gm55974
	Gm55974
	Gm55974
	Gm55974
RNU1-17P	Gm23540
	Mir6992
	Gm56637
TMCO2	Tmco2
NXF1	Nxf1
	Gm12882
	Sec61g-ps3
	Pvt1
	Gm12879
RN7SKP54	Gm55975
RLF	Rlf
UGGT1	Uggt1
COL18A1	Col18a1
	Gm12890
	Gm12888
	Gm12889
	Gm12885
	Gm12884
	Gm12883
	Gm12886
	Rpl18a-ps1
	Gm56554
NFKBIA	Nfkbia
	Gm12880
	Gm26162
	Gm12887
	Gm12878
	Gm12892
	Gm12896
	Gm12897
	Gm12893
	Gm12895
	Gm12877
	Gm12874
	Gm12875
	Gm36634
	Gm12876
	9530002B09Rik
ALDOA	Aldoart2
INSM2	Insm2
RALGAPA1	Ralgapa1
	Gm14279
	Gm14287
	Gm14286
	Gm12872
ODF2L	Odf2l
	Gm12873
	Gm3724
HOXD4	Hoxd4
PPT1	Ppt1
	Gm43389
NUP42	Nupl2
	Gm55823
	Mir182
MIR96	Mir96
MIR183	Mir183
	Rncr4
UBE2H	Ube2h
SIRT7	Sirt7
MIR10B	Mir10b
	Gm28230
	Haglr
BLCAP	Blcap
	Gm55634
	Gm5575
APEX1	Apex1
	Gm55902
	Gm43827
	Gm9836
	Gm43432
UTP3	Utp3
	Gm14426
HOXD1	Hoxd1
KCNH2	Kcnh2
MTX2	Mtx2
	Gm49744
	Gm49745
	Gm49746
	Gm20164
	1700095J07Rik
VWA5B2	Vwa5b2
	Gm55826
ZC3HC1	Zc3hc1
	A530088E08Rik
PIP4P1	Pip4p1
PGLYRP2	Pglyrp2
	Nnat
PDE4B	Pde4b
	Gm44867
APOA1	Apoa1
RPS13	Rps13
GTF2E2	Gtf2e2
PLXNA2	Plxna2
CSPG5	Cspg5
	Mir6936
TMEM223	Tmem223
MAFG	Mafg
	Gm14425
	Gm14427
	Gm56190
TMEM179B	Tmem179b
	Gm56191
IARS1	Iars1
	Gm25407
RNU6-496P	Gm23463
TAF6L	Taf6l
SNORD14B	Snord14a
SNORD14	Snord14a
	Gm38316
SMIM18	Smim18
	Gm44777
PNP	Pnp2
	Gm6921
	Gm55867
	Mir21c
NRP1	Nrp1
SEMA6D	Sema6d
ATAD5	Atad5
ARRB1	Arrb1
	Gm8518
	Gm49038
RNASE10	Rnase10
	Gm15589
NOS3	Nos3
RNASE9	Rnase9
	Gm43622
	Mir6236
	Gm42775
APOC3	Apoc3
	Rnase11
CYP4F22	Cyp4f39
RNASE12	Rnase12
OR6S1	Or6s1
	Gm55650
	Gm7107
	Gm16289
	Gm41113
	Gm56747
	Mir1903
	4933413J09Rik
RBPMS	Rbpms
	Gm47528
APOA4	Apoa4
	Gm55829
ATG7	Atg7
CYP4F8	Cyp4f17
	Gm10680
	Gm56748
	Gm56749
NEK11	Nek11
	Gm56750
	Gm29266
	Gm534
	Gm56751
	Gm41253
	D830044D21Rik
	D130079A08Rik
CCDC181	Ccdc181
SNORA84	Gm25394
	Gm23482
	Gm19334
	Gm270
	Spata31e1
	4933429O19Rik
	Gm47977
	Gm7251
	Mir6897
	Gm37783
	Gm15587
	Gm37674
	Gm49748
	Gm38036
	Gm272
	Gm56752
	2900035J10Rik
MIR1224	Mir1224
	Gm8672
	Gm4285
NEURL3	Neurl3
	Gm19011
ALG3	Alg3
CDKL3	Cdkl3
	Gm48009
CRCP	Crcp
	Gm8674
	Gm56660
	Gm56753
	Gm2518
	Gm56754
CYP4F8	Cyp4f16
	Gm29899
MTA2	Mta2
	Gm10784
	Gm56756
	Gm48051
	Gm7644
	Gm17611
	Gm56757
	Gm6554
	A330035P11Rik
RGS14	Rgs14
	Gm19777
	Mir3962
	Gm55992
BLZF1	Blzf1
	1700001G11Rik
	Gm15619
	Gm34703
	Gm56759
ELP6	Elp6
	Gm56760
	Mir124a-1hg
	Gm30969
	Gm41244
	Gm56761
	Gm41177
	Gm24869
	Psmb6-ps
CAP1	Cap1
GATA1	Gata1
	Gm56762
	2610035F20Rik
SLC34A1	Slc34a1
ATG9B	Atg9b
DCST1	Dcst1
	Gm52113
	Gm43647
	Gm30439
GLOD5	Glod5
	Gm35164
	Gm42638
TUT1	Tut1
APOA5	Apoa5
	Gm16835
	Gm9429
	Rpl22-ps1
	Gm14799
	Gm7079
TIMM17B	Timm17b
ABCB8	Abcb8
	Gm26632
	Gm26978
	Gm10076
	Gm45817
	Gm39157
LRRFIP1	Lrrfip1
	Gm56763
	Gm6145
	Gm7775
EEF1G	Eef1g
DCTN6	Dctn6
DCST2	Dcst2
	Gm10941
POFUT2	Pofut2
	Gm50036
	Gm8497
ZBTB7B	Zbtb7b
	Gm47544
	Gm50038
PRKCSH	Prkcsh
CYP4F8	Cyp4f37
	Gm56764
	Gm27174
MIR326	Mir326
	Gm44914
TPBGL	Tpbgl
	1810041H14Rik
RNU6-462P	Gm25895
	Samt1
	Gm25409
	Gm56765
	2810402E24Rik
	Samt1b
	Gm5645
	Cyp4f38-ps
	9330188P03Rik
	Samt1c
PFN3	Pfn3
	Gm15143
F12	F12
	Gm5947
CYP4F2	Cyp4f40
	Samt1d
AHNAK	Ahnak
	Gm5645
	Gm16445
	Gm6620
	Gm15147
	Gm5060
	Gm15141
RSRC1	Rsrc1
	Gm5646
	Gm35823
	Gm8569
	Samt4
	Gm41178
	5830448L01Rik
	Gm30108
	Samt2
ADARB1	Adarb1
FGFR2	Fgfr2
	E130202H07Rik
	Samt2b
CYP4F2	Cyp4f15
	Gm4789
TES	Tesl1
SCGB1A1	Scgb1a1
	Tesl2
	Gm55509
	Gm4732
	Gm6382
	Gm15014
GRK6	Grk6
ASRGL1	Asrgl1
NXT2	Nxt2
	Gm52147
	Gm56767
	1700031C06Rik
RUFY3	Rufy3
	Gm30716
	Dleu2
ERH	Erhrt-ps
MBOAT4	Mboat4
	Gm39158
ARHGEF10L	Arhgef10l
LEPROTL1	Leprotl1
	Zfp950
EEF1AKMT4	Eef1akmt4
	Gm50046
	Gm6452
	Gm45269
	Gm17948
ZNF844	Zfp871
SARAF	Saraf
	Gm22365
	Gm5521
	Eef1ece2
MPLKIP	Mplkipl1
	Gm6020
CSF2RA	Csf2ra
	Gm17115
	Mir6395
	Gm55881
	Gm6100
ZNF844	Zfp811
	Gm8254
	Gm4889
	Col24a1
	Gm45350
	Gm33831
	Gm45349
	Gm8268
	Gm33968
	Gm23294
	Gm55909
	B930018H19Rik
	Gm5643
	Gm26693
	Gm34474
KCNE5	Kcne5
	Gm34533
	Gm34597
	Zfp799
ACSL4	Acsl4
	Gm45469
PPP1R3B	Ppp1r3b
	Gm45301
	Gm34853
ERI1	Eri1
	Gm18272
	Gm7059
ZNF844	Zfp870
	Gm4242
	Gm50051
	Gm18999
	Gm50357
CYP4F2	Cyp4f14
	Gm21060
	Gm20762
MFHAS1	Mfhas1
ASTE1	Aste1
TNKS2	Tnks2
	1700015I17Rik
	Gm55886
	Gm55887
	Gm19410
	Gm45566
CLDN23	Cldn23
	5430403N17Rik
	Gm55890
	5730424H11Rik
	Rps12-ps24
	4930423K06Rik
	Gm10384
PRAG1	Prag1
	Gm36738
	Gm10863
	Gm38414
	Gm22295
	9530034A14Rik
LENEP	Lenep
	Gm39164
	D530037P16Rik
	4933430A20Rik
	Gm35520
CEPT1	Cept1
	Gm45843
	Gm56729
	Gm56730
	Gm41291
LONRF1	Lonrf1
	2810001A02Rik
	Gm56731
SCAP	Scap
	Gm32885
	Gm41331
	Gm34794
	Gm16006
	Gm5787
	Gm56732
	Gm26150
	Gm19140
TRMT9B	Trmt9b
	Gm56734
	1700120C14Rik
	Gm35920
	1810021B22Rik
SLX9	Slx9
CAMK2N2	Camk2n2
	Gm56736
	Gm48655
	Gm56737
ECE2	Ece2
	Gm54433
RABGEF1	Rabgef1
	Gm56738
BRMS1L	Brms1l
	Gm56739
	Gm56740
ITGB2	Itgb2
	Gm56741
	Gm56742
	Gm2682
MLF1	Mlf1
CD34	Cd34
DLC1	Dlc1
	Gm19277
CYP4F8	Cyp4f13
	5830462I19Rik
ELAVL3	Elavl3
	Gm56743
	A830021M18Rik
	Gm49477
	Gm56744
	Gm56745
	Gm32840
FGFBP3	Fgfbp3
	Gm17753
	4930449E18Rik
	Gm22296
	Gm46329
	Gm54399
	B230217O12Rik
	Gm27825
SSTR1	Sstr1
PYCR1	Pycr1
	Tdg-ps
	Gm46525
	Gm46524
	Gm50270
	Gm49318
	Gm28023
FHIP2A	Fhip2a
	Gm54400
CLEC14A	Clec14a
PTPN23	Ptpn23
CYP2D6	Cyp2d12
	Gm56511
	Gm46362
	9430078K24Rik
FLAD1	Flad1
	Gm56515
	Gm5654
	Gm56520
	Gm8275
	Gm36660
	Gm47752
ZFP36L1	Zfp36l1
ASIC3	Asic3
	Gm56530
	Gm56519
	1300014J16Rik
	2310015A10Rik
PTTG1IP	Pttg1ip
	Gm55912
	Zfp472
	Gm16897
	Gm54412
	Cyp2d33-ps
ACTN1	Actn1
	Gm32250
	Zfp952
	Gm37334
TEFM	Tefm
	9630010A21Rik
	Gm49429
ZNF653	Zfp653
	Cyp2d34-ps
RBM44	Rbm44
	Gm54413
CYP2D6	Cyp2d34
ZNF778	Zfp763
MYADML2	Myadml2
CKS1B	Cks1b
CDK5	Cdk5
	Zfp563
	Gm19040
	Myadml2os
	Gm53039
	Gm49431
	Sumo3
	Gm44332
CYP2D6	Cyp2d13
PPP2CA	Ppp2ca
	Gm44331
KLHDC10	Klhdc10
	Gm54414
	Gm56690
GFM1	Gfm1
	Cyp2d35-ps
	Gm7776
RAMP1	Ramp1
	Cyp2d36-ps
	Cyp2d39-ps
	Gm50271
	Gm49433
TRUB1	Trub1
MORC2	Morc2b
CYP2D6	Cyp2d40
	Ngp
OR10H5	Or10h1b
OR10H1	Or10h1b
OR10H2	Or10h1b
	4930444M15Rik
	6230400D17Rik
	Gm16845
GRSF1	Grsf1
	Gm55944
	Gm56768
	Mir3061
OR2Y1	Or2y8
	Otx2os1
OR10H5	Or10h1
OR10H1	Or10h1
OR10H2	Or10h1
NME7	Nme7
	Cyp2d41-ps
ZPR1	Zpr1
ADAP2	Adap2
OR10H5	Or10h5
OR10H1	Or10h5
OR10H2	Or10h5
	Gm54421
CYP2D6	Cyp2d26
	Zfp955a
OR10H4	Or10h28
OR10H3	Or10h28
	Gm6067
	Gm7123
LXN	Lxn
	Gm47765
	Gm14898
	Gm14899
	Gm47767
	Zfp955b
	Gm14900
	Gm6335
	Gm47766
	Mir1843a
	Scarna3b
	G630064G18Rik
	Scarna3b
	Gm16573
	Gm5393
	1700085C21Rik
C8orf48	AI429214
	Zfp422-ps
	4930423C22Rik
	Gm45690
	Spin2j
	Gm31308
	Zfp81
	Gm49435
	Gm10683
	Gm29530
	Ccnq-ps4
	Btbd35f22
	Gm7086
	4933436F18Rik
	Gm45524
	1700030I03Rik
	Gm3433
DPF3	Dpf3
	Gm7319
	Gm56769
	Gm49390
	Spin2-ps10
	Gm42568
	
RARRES1	Rarres1
	Gm45523
	Btbd35f2
	Gm45522
	Btbd35f29
	1700065I16Rik
	Spin2f
RNU6-10P	Gm25126
	Adap2os
	Gm45368
	Zfp101
	1700065I16Rik
	Gm6203
	Btbd35f26
	Gm35299
	Gm34499
	Gm12206
	4930402C01Rik
	Gm25919
OR2Y1	Or2y6
	Gm15280
	Gm45654
	Gm15276
	Btbd35f19
ZNHIT6	Znhit6
	Gsdmcl1
SGCZ	Sgcz
	3110083C13Rik
	Spin2e
	Rnf135
	Gm49325
	Gsdmcl1
	4930447J18Rik
	6720468P15Rik
	Mir6943
PRR7	Prr7
	Btbd35f25
UBE2G2	Ube2g2
	Gm49303
	Gm49304
	Tex16
	Gsdmcl2
	Gm49305
	Gm13652
DBN1	Dbn1
	Gm49306
	Gm45194
	Gm6055
	Gsdmcl2
	Gm16205
	Cstad
	Gm16204
	9530086P17Rik
	Gm49310
	Mir383
	Tex16
	Gm40493
	Gm49307
NOTUM	Notum
MOB1B	Mob1b
ACTL9	Actl9
	Gm5609
	Gm6498
	Gm12891
	Gm14990
	Gm13025
MSR1	Msr1
	4930517E11Rik
	1700128I11Rik
	Gm14995
NFILZ	Nfilz
	Gsdmcl-ps
	9330198N18Rik
	Gm54791
	Gm18962
KIR2DL4	Kir3dl2
	Gm55984
ADAMTS10	Adamts10
MFSD2A	Mfsd2a
	Gm3534
	4930583P06Rik
	Gm37411
	Gm14486
CD46	Cd46
PELI2	Peli2
	Gsdmcl-ps
	Gm13994
	A330043C09Rik
	Rps6-ps4
	Mir3089
	Gm13653
	Gm18494
	Gm37243
	Gm32932
	Gm13658
	Gm13660
	Gm50279
	Gm50285
	Gm13655
	Mir1930
	Gm18119
	Gm24574
	Gm50286
	Gm56649
CTNNBL1	Ctnnbl1
	Gm48160
	Neat1
	Apol10c-ps
	
TSPEAR	Tspear
	Gm5477
	
	Ly6a2
	Frmd8os
	Gm56661
	Malat1
	Ly6a2
	Gm15682
ECSIT	Ecsit
DCK	Dck
KRTAP9-1	Gm19402
KRTAP10-9	Gm19402
KRTAP10-6	Gm19402
KRTAP10-4	Gm19402
KRTAP10-11	Gm19402
KRTAP12-1	Gm19402
KRTAP12-2	Gm19402
KRTAP12-3	Gm19402
KRTAP4-5	Gm19402
	4933421A08Rik
	Cyp2d37-ps
	Gm14991
KRTAP9-1	Gm9508
KRTAP10-9	Gm9508
KRTAP10-6	Gm9508
KRTAP10-4	Gm9508
KRTAP10-11	Gm9508
KRTAP12-1	Gm9508
KRTAP12-2	Gm9508
KRTAP12-3	Gm9508
KRTAP4-5	Gm9508
MYCL	Mycl
GPR137	Gpr137
KIR2DL4	Kir3dl1
KRTAP10-9	Gm10272
KRTAP10-6	Gm10272
KRTAP10-4	Gm10272
KRTAP10-11	Gm10272
KRTAP4-5	Gm10272
KRTAP10-9	Gm10024
KRTAP10-6	Gm10024
KRTAP10-4	Gm10024
KRTAP10-11	Gm10024
KRTAP4-5	Gm10024
	
KRTAP10-9	Gm10142
KRTAP10-6	Gm10142
KRTAP10-4	Gm10142
KRTAP10-11	Gm10142
KRTAP4-5	Gm10142
	Gm2033
	Gm7082
	Gm48179
MIR29B2	Mir29b-2
MIR29C	Mir29c
	Gm37366
	Gm37132
KRTAP10-9	Krtap12-1
KRTAP10-6	Krtap12-1
KRTAP10-4	Krtap12-1
KRTAP10-11	Krtap12-1
KRTAP4-5	Krtap12-1
FGF20	Fgf20
ATP1B1	Atp1b1
KRTAP10-9	Gm10100
KRTAP10-6	Gm10100
KRTAP10-4	Gm10100
KRTAP10-11	Gm10100
KRTAP4-5	Gm10100
	Gm8417
	Gm8417
	Gm29802
	Notumos
	Gm16976
	Gm42912
KRTAP9-1	Gm18596
KRTAP10-9	Gm18596
KRTAP10-6	Gm18596
KRTAP10-4	Gm18596
KRTAP10-11	Gm18596
KRTAP12-1	Gm18596
KRTAP12-2	Gm18596
KRTAP12-3	Gm18596
KRTAP4-5	Gm18596
RCC2	Rcc2
	
	Gm42911
SKP1	Skp1
	Mkrn1-ps1
	Gm48178
KRTAP9-1	Gm9736
KRTAP10-9	Gm9736
KRTAP10-6	Gm9736
KRTAP10-4	Gm9736
KRTAP10-11	Gm9736
KRTAP12-1	Gm9736
KRTAP12-2	Gm9736
KRTAP12-3	Gm9736
KRTAP4-5	Gm9736
CALN1	Caln1
MICU3	Micu3
	Gm14176
VSTM2L	Vstm2l
KRTAP9-1	Gm3233
KRTAP10-9	Gm3233
KRTAP10-6	Gm3233
KRTAP10-4	Gm3233
KRTAP10-11	Gm3233
KRTAP12-1	Gm3233
KRTAP12-2	Gm3233
KRTAP12-3	Gm3233
KRTAP4-5	Gm3233
KRTAP9-1	Gm3238
KRTAP10-9	Gm3238
KRTAP10-6	Gm3238
KRTAP10-4	Gm3238
KRTAP10-11	Gm3238
KRTAP12-1	Gm3238
KRTAP12-2	Gm3238
KRTAP12-3	Gm3238
KRTAP4-5	Gm3238
PSMD2	Psmd2
	Gm10044
KRTAP9-1	Gm7138
KRTAP10-9	Gm7138
KRTAP10-6	Gm7138
KRTAP10-4	Gm7138
KRTAP10-11	Gm7138
KRTAP12-1	Gm7138
KRTAP12-2	Gm7138
KRTAP12-3	Gm7138
KRTAP4-5	Gm7138
SLC24A5	Slc24a5
KRTAP9-1	Gm3250
KRTAP10-9	Gm3250
KRTAP10-6	Gm3250
KRTAP10-4	Gm3250
KRTAP10-11	Gm3250
KRTAP12-1	Gm3250
KRTAP12-2	Gm3250
KRTAP12-3	Gm3250
KRTAP4-5	Gm3250
KRTAP9-1	Gm7137
KRTAP10-9	Gm7137
KRTAP10-6	Gm7137
KRTAP10-4	Gm7137
KRTAP10-11	Gm7137
KRTAP12-1	Gm7137
KRTAP12-2	Gm7137
KRTAP12-3	Gm7137
KRTAP4-5	Gm7137
	Gm3618
KRTAP9-1	Gm9639
KRTAP10-9	Gm9639
